CODIGO_ACCIDENTE,FECHA,VEHICULO,CLASE,SERVICIO,MODALIDAD,ENFUGA
10475632,12/02/2019,10475632-1,2.0,2.0,4.0,N
10475632,12/02/2019,10475632-3,1.0,2.0,5.0,N
10475638,12/02/2019,10475638-2,9.0,2.0,11.0,N
10475643,12/02/2019,10475643-1,7.0,2.0,4.0,N
10475649,12/02/2019,10475649-1,5.0,2.0,11.0,N
10475648,12/02/2019,10475648-1,1.0,2.0,5.0,N
10475648,12/02/2019,10475648-3,5.0,2.0,11.0,N
10475651,12/02/2019,10475651-1,2.0,2.0,4.0,N
10475654,12/02/2019,10475654-1,1.0,2.0,5.0,N
10475659,12/02/2019,10475659-2,7.0,2.0,6.0,N
10475660,12/02/2019,10475660-1,2.0,2.0,10.0,N
10475666,12/02/2019,10475666-1,3.0,2.0,4.0,N
10475681,12/02/2019,10475681-1,4.0,2.0,11.0,N
10475683,12/02/2019,10475683-1,1.0,2.0,5.0,N
10475683,12/02/2019,10475683-3,2.0,2.0,4.0,N
10475732,13/02/2019,10475732-2,2.0,2.0,4.0,N
10475733,13/02/2019,10475733-1,2.0,2.0,10.0,N
10475734,13/02/2019,10475734-1,2.0,2.0,10.0,N
10475735,13/02/2019,10475735-2,7.0,2.0,4.0,N
10475736,13/02/2019,10475736-2,1.0,2.0,5.0,N
10475739,13/02/2019,10475739-1,5.0,2.0,11.0,N
10475741,13/02/2019,10475741-1,1.0,2.0,5.0,N
10475746,13/02/2019,10475746-1,1.0,2.0,5.0,N
10475787,13/02/2019,10475787-1,2.0,2.0,4.0,N
10475795,13/02/2019,10475795-2,2.0,2.0,4.0,N
10475804,13/02/2019,10475804-1,1.0,2.0,5.0,N
10475808,13/02/2019,10475808-1,3.0,2.0,6.0,N
10475823,13/02/2019,10475823-1,2.0,2.0,10.0,N
10475829,13/02/2019,10475829-1,1.0,2.0,5.0,N
10475831,13/02/2019,10475831-1,3.0,2.0,4.0,N
10475831,13/02/2019,10475831-2,2.0,2.0,4.0,N
10475859,13/02/2019,10475859-1,3.0,2.0,4.0,N
10475864,13/02/2019,10475864-2,1.0,2.0,5.0,N
10475904,13/02/2019,10475904-1,2.0,2.0,10.0,N
10475947,13/02/2019,10475947-1,1.0,2.0,5.0,N
10475587,13/02/2019,10475587-2,5.0,2.0,11.0,N
10475592,13/02/2019,10475592-1,2.0,2.0,10.0,N
10475594,13/02/2019,10475594-1,2.0,2.0,10.0,N
10475595,13/02/2019,10475595-2,4.0,2.0,11.0,N
10475596,13/02/2019,10475596-1,5.0,2.0,11.0,N
10475596,13/02/2019,10475596-2,2.0,2.0,4.0,N
10475599,13/02/2019,10475599-1,2.0,2.0,4.0,N
10475599,13/02/2019,10475599-2,7.0,2.0,4.0,N
10475598,13/02/2019,10475598-1,1.0,2.0,5.0,N
10475598,13/02/2019,10475598-2,1.0,2.0,5.0,N
10475600,13/02/2019,10475600-1,5.0,2.0,11.0,N
10475600,13/02/2019,10475600-2,5.0,2.0,11.0,N
10475605,13/02/2019,10475605-1,4.0,2.0,11.0,N
10475611,13/02/2019,10475611-1,4.0,2.0,1.0,N
10475611,13/02/2019,10475611-2,7.0,2.0,8.0,N
10475615,13/02/2019,10475615-1,1.0,2.0,5.0,N
10475616,13/02/2019,10475616-1,4.0,2.0,11.0,N
10475617,13/02/2019,10475617-1,2.0,2.0,10.0,N
10475618,13/02/2019,10475618-1,1.0,2.0,5.0,N
10475618,13/02/2019,10475618-2,7.0,2.0,4.0,N
10475620,13/02/2019,10475620-1,1.0,2.0,5.0,N
10475620,13/02/2019,10475620-2,1.0,2.0,5.0,N
10475619,13/02/2019,10475619-2,5.0,2.0,1.0,N
10475622,13/02/2019,10475622-2,8.0,2.0,2.0,N
10475623,13/02/2019,10475623-1,5.0,2.0,5.0,N
10475628,13/02/2019,10475628-2,4.0,2.0,11.0,N
10475631,13/02/2019,10475631-1,2.0,2.0,6.0,N
10475634,13/02/2019,10475634-2,1.0,2.0,5.0,N
10475641,13/02/2019,10475641-1,9.0,2.0,11.0,N
10475642,13/02/2019,10475642-1,4.0,2.0,11.0,N
10475644,13/02/2019,10475644-1,5.0,2.0,11.0,N
10475650,13/02/2019,10475650-1,2.0,2.0,10.0,N
10475656,13/02/2019,10475656-1,5.0,2.0,2.0,N
10475661,13/02/2019,10475661-1,5.0,2.0,2.0,N
10475669,13/02/2019,10475669-2,1.0,2.0,5.0,N
10475673,13/02/2019,10475673-1,1.0,2.0,5.0,N
10475677,13/02/2019,10475677-1,1.0,2.0,5.0,N
10475676,13/02/2019,10475676-1,2.0,2.0,4.0,N
10475679,13/02/2019,10475679-1,5.0,2.0,10.0,N
10475678,13/02/2019,10475678-1,1.0,2.0,5.0,N
10475686,13/02/2019,10475686-1,5.0,2.0,1.0,N
10475688,13/02/2019,10475688-1,1.0,2.0,5.0,N
10475688,13/02/2019,10475688-2,7.0,2.0,9.0,N
10475693,13/02/2019,10475693-1,7.0,2.0,4.0,N
10475693,13/02/2019,10475693-2,2.0,2.0,4.0,N
10475695,13/02/2019,10475695-1,4.0,2.0,11.0,N
10475695,13/02/2019,10475695-2,8.0,2.0,11.0,N
10475697,13/02/2019,10475697-2,3.0,2.0,4.0,N
10475698,13/02/2019,10475698-2,5.0,2.0,11.0,N
10475699,13/02/2019,10475699-1,1.0,2.0,5.0,N
10475699,13/02/2019,10475699-2,1.0,2.0,5.0,N
10475700,13/02/2019,10475700-2,2.0,2.0,10.0,N
10475701,13/02/2019,10475701-1,4.0,2.0,11.0,N
10475704,13/02/2019,10475704-1,1.0,2.0,5.0,N
10475703,13/02/2019,10475703-1,2.0,2.0,4.0,N
10475706,13/02/2019,10475706-2,1.0,2.0,5.0,N
10475707,13/02/2019,10475707-2,2.0,2.0,4.0,N
10475708,13/02/2019,10475708-1,1.0,2.0,5.0,N
10475712,13/02/2019,10475712-2,5.0,2.0,2.0,N
10475713,13/02/2019,10475713-1,1.0,2.0,5.0,N
10475715,13/02/2019,10475715-1,7.0,2.0,10.0,N
10475716,13/02/2019,10475716-1,8.0,2.0,2.0,N
10475714,13/02/2019,10475714-3,5.0,2.0,11.0,N
10475718,13/02/2019,10475718-1,2.0,2.0,4.0,N
10475719,13/02/2019,10475719-1,1.0,2.0,5.0,N
10475720,13/02/2019,10475720-1,2.0,2.0,8.0,N
10475722,13/02/2019,10475722-1,2.0,2.0,10.0,N
10475723,13/02/2019,10475723-1,1.0,2.0,5.0,N
10475724,13/02/2019,10475724-1,5.0,2.0,2.0,N
10475724,13/02/2019,10475724-2,8.0,2.0,2.0,N
10475725,13/02/2019,10475725-2,2.0,2.0,7.0,N
10475727,13/02/2019,10475727-1,1.0,2.0,5.0,N
10475729,13/02/2019,10475729-1,1.0,2.0,5.0,N
10475730,13/02/2019,10475730-1,5.0,2.0,11.0,N
10475743,14/02/2019,10475743-2,1.0,2.0,5.0,N
10475744,14/02/2019,10475744-1,4.0,2.0,2.0,N
10475744,14/02/2019,10475744-2,2.0,2.0,10.0,N
10475747,14/02/2019,10475747-2,5.0,2.0,11.0,N
10475748,14/02/2019,10475748-1,5.0,2.0,2.0,N
10475749,14/02/2019,10475749-1,4.0,2.0,11.0,N
10475749,14/02/2019,10475749-2,7.0,2.0,4.0,N
10475753,14/02/2019,10475753-2,2.0,2.0,4.0,N
10475755,14/02/2019,10475755-1,4.0,2.0,11.0,N
10475757,14/02/2019,10475757-2,5.0,2.0,9.0,N
10475756,14/02/2019,10475756-2,4.0,2.0,11.0,N
10475760,14/02/2019,10475760-2,4.0,2.0,11.0,N
10475761,14/02/2019,10475761-1,2.0,2.0,10.0,N
10475761,14/02/2019,10475761-2,1.0,2.0,5.0,N
10475762,14/02/2019,10475762-1,4.0,2.0,2.0,N
10475764,14/02/2019,10475764-1,4.0,2.0,11.0,N
10475765,14/02/2019,10475765-1,7.0,2.0,6.0,N
10475765,14/02/2019,10475765-2,4.0,2.0,11.0,N
10475766,14/02/2019,10475766-1,1.0,2.0,5.0,N
10475767,14/02/2019,10475767-2,9.0,2.0,11.0,N
10475768,14/02/2019,10475768-2,2.0,2.0,4.0,N
10475770,14/02/2019,10475770-1,2.0,2.0,10.0,N
10475770,14/02/2019,10475770-2,1.0,2.0,5.0,N
10475772,14/02/2019,10475772-1,3.0,2.0,4.0,N
10475773,14/02/2019,10475773-1,5.0,2.0,2.0,N
10475773,14/02/2019,10475773-2,1.0,2.0,5.0,N
10475775,14/02/2019,10475775-2,7.0,2.0,6.0,N
10475776,14/02/2019,10475776-2,9.0,2.0,2.0,N
10475781,14/02/2019,10475781-1,2.0,2.0,10.0,N
10475777,14/02/2019,10475777-2,9.0,2.0,1.0,N
10475779,14/02/2019,10475779-2,7.0,2.0,8.0,N
10475782,14/02/2019,10475782-2,4.0,2.0,11.0,N
10475783,14/02/2019,10475783-1,2.0,2.0,4.0,N
10475783,14/02/2019,10475783-2,4.0,2.0,11.0,N
10475786,14/02/2019,10475786-1,4.0,2.0,2.0,N
10475790,14/02/2019,10475790-2,2.0,2.0,10.0,N
10475792,14/02/2019,10475792-2,5.0,2.0,11.0,N
10475793,14/02/2019,10475793-1,2.0,2.0,10.0,N
10475805,14/02/2019,10475805-1,1.0,2.0,5.0,N
10475809,14/02/2019,10475809-1,1.0,2.0,5.0,N
10475814,14/02/2019,10475814-1,5.0,2.0,7.0,N
10475819,14/02/2019,10475819-1,3.0,2.0,4.0,N
10475825,14/02/2019,10475825-1,8.0,2.0,11.0,N
10475825,14/02/2019,10475825-2,2.0,2.0,9.0,N
10475832,14/02/2019,10475832-2,4.0,2.0,11.0,N
10475836,14/02/2019,10475836-2,1.0,2.0,5.0,N
10475839,14/02/2019,10475839-1,1.0,2.0,5.0,N
10475840,14/02/2019,10475840-1,4.0,2.0,11.0,N
10475843,14/02/2019,10475843-1,1.0,2.0,5.0,N
10475845,14/02/2019,10475845-2,3.0,2.0,4.0,N
10475848,14/02/2019,10475848-1,1.0,2.0,5.0,N
10475851,14/02/2019,10475851-1,2.0,2.0,4.0,N
10475910,14/02/2019,10475910-2,1.0,2.0,5.0,N
10475911,14/02/2019,10475911-2,2.0,2.0,10.0,N
10475912,14/02/2019,10475912-1,9.0,2.0,1.0,N
10475914,14/02/2019,10475914-1,7.0,2.0,7.0,N
10475922,14/02/2019,10475922-1,4.0,2.0,1.0,N
10475928,14/02/2019,10475928-1,1.0,2.0,5.0,N
10475953,14/02/2019,10475953-1,2.0,2.0,4.0,N
10475987,14/02/2019,10475987-1,2.0,2.0,4.0,N
10475589,14/02/2019,10475589-1,4.0,2.0,11.0,N
10475610,14/02/2019,10475610-1,4.0,2.0,2.0,N
10475610,14/02/2019,10475610-2,5.0,2.0,2.0,N
10476268,14/02/2019,10476268-1,1.0,2.0,5.0,N
10475662,14/02/2019,10475662-2,1.0,2.0,5.0,N
10475850,15/02/2019,10475850-1,8.0,2.0,2.0,N
10475850,15/02/2019,10475850-2,7.0,2.0,4.0,N
10475854,15/02/2019,10475854-1,2.0,2.0,4.0,N
10475853,15/02/2019,10475853-1,2.0,2.0,4.0,N
10475853,15/02/2019,10475853-2,1.0,2.0,5.0,N
10475857,15/02/2019,10475857-1,1.0,2.0,5.0,N
10475857,15/02/2019,10475857-2,4.0,2.0,11.0,N
10475863,15/02/2019,10475863-1,4.0,2.0,11.0,N
10475863,15/02/2019,10475863-2,2.0,2.0,4.0,N
10475869,15/02/2019,10475869-1,2.0,2.0,6.0,N
10475869,15/02/2019,10475869-2,2.0,2.0,6.0,N
10475871,15/02/2019,10475871-1,2.0,2.0,4.0,N
10475872,15/02/2019,10475872-2,5.0,2.0,4.0,N
10475873,15/02/2019,10475873-1,9.0,2.0,11.0,N
10475874,15/02/2019,10475874-1,1.0,2.0,5.0,N
10475875,15/02/2019,10475875-2,1.0,2.0,5.0,N
10475876,15/02/2019,10475876-2,2.0,2.0,10.0,N
10475878,15/02/2019,10475878-1,5.0,2.0,11.0,N
10475879,15/02/2019,10475879-1,8.0,2.0,2.0,N
10475879,15/02/2019,10475879-2,1.0,2.0,5.0,N
10475880,15/02/2019,10475880-1,4.0,2.0,11.0,N
10475880,15/02/2019,10475880-2,2.0,2.0,10.0,N
10475881,15/02/2019,10475881-1,4.0,2.0,11.0,N
10475881,15/02/2019,10475881-2,4.0,2.0,11.0,N
10475882,15/02/2019,10475882-1,3.0,2.0,4.0,N
10475882,15/02/2019,10475882-2,2.0,2.0,10.0,N
10475883,15/02/2019,10475883-1,4.0,2.0,11.0,N
10475884,15/02/2019,10475884-1,5.0,2.0,11.0,N
10475884,15/02/2019,10475884-2,1.0,2.0,5.0,N
10475885,15/02/2019,10475885-1,1.0,2.0,5.0,N
10475887,15/02/2019,10475887-2,1.0,2.0,5.0,N
10475888,15/02/2019,10475888-2,4.0,2.0,11.0,N
10475889,15/02/2019,10475889-1,1.0,2.0,5.0,N
10475889,15/02/2019,10475889-2,5.0,2.0,11.0,N
10475891,15/02/2019,10475891-1,1.0,2.0,5.0,N
10475894,15/02/2019,10475894-1,9.0,2.0,11.0,N
10475894,15/02/2019,10475894-2,2.0,2.0,10.0,N
10475896,15/02/2019,10475896-1,2.0,2.0,4.0,N
10475896,15/02/2019,10475896-2,1.0,2.0,5.0,N
10475897,15/02/2019,10475897-1,1.0,2.0,5.0,N
10475897,15/02/2019,10475897-2,2.0,2.0,4.0,N
10475899,15/02/2019,10475899-1,5.0,2.0,11.0,N
10475900,15/02/2019,10475900-2,2.0,2.0,10.0,N
10475898,15/02/2019,10475898-3,1.0,2.0,5.0,N
10475903,15/02/2019,10475903-1,9.0,2.0,2.0,N
10475920,15/02/2019,10475920-1,1.0,2.0,5.0,N
10475919,15/02/2019,10475919-1,2.0,2.0,10.0,N
10475923,15/02/2019,10475923-1,3.0,2.0,4.0,N
10475921,15/02/2019,10475921-1,1.0,2.0,5.0,N
10475924,15/02/2019,10475924-1,1.0,2.0,5.0,N
10475927,15/02/2019,10475927-2,1.0,2.0,5.0,N
10475932,15/02/2019,10475932-1,2.0,2.0,10.0,N
10475936,15/02/2019,10475936-1,7.0,2.0,4.0,N
10475938,15/02/2019,10475938-1,7.0,2.0,4.0,N
10475944,15/02/2019,10475944-1,2.0,2.0,10.0,N
10475946,15/02/2019,10475946-2,5.0,2.0,11.0,N
10475949,15/02/2019,10475949-1,2.0,2.0,10.0,N
10475950,15/02/2019,10475950-1,5.0,2.0,11.0,N
10475958,15/02/2019,10475958-1,1.0,2.0,5.0,N
10475964,15/02/2019,10475964-1,1.0,2.0,5.0,N
10475968,15/02/2019,10475968-2,7.0,2.0,4.0,N
10475969,15/02/2019,10475969-1,2.0,2.0,10.0,N
10475980,15/02/2019,10475980-1,1.0,2.0,5.0,N
10475982,15/02/2019,10475982-1,1.0,2.0,5.0,N
10475984,15/02/2019,10475984-1,7.0,2.0,4.0,N
10475985,15/02/2019,10475985-1,1.0,2.0,5.0,N
10475983,15/02/2019,10475983-1,1.0,2.0,5.0,N
10475993,15/02/2019,10475993-1,2.0,2.0,10.0,N
10475993,15/02/2019,10475993-2,5.0,2.0,11.0,N
10475992,15/02/2019,10475992-1,1.0,2.0,5.0,N
10475995,15/02/2019,10475995-1,5.0,2.0,11.0,N
10475995,15/02/2019,10475995-2,1.0,2.0,5.0,N
10475998,15/02/2019,10475998-1,2.0,2.0,10.0,N
10476001,15/02/2019,10476001-2,1.0,2.0,5.0,N
10476003,15/02/2019,10476003-1,2.0,2.0,10.0,N
10476006,15/02/2019,10476006-1,2.0,2.0,10.0,N
10476009,15/02/2019,10476009-1,5.0,2.0,2.0,N
10476011,15/02/2019,10476011-1,5.0,2.0,2.0,N
10476011,15/02/2019,10476011-2,5.0,2.0,2.0,N
10476034,15/02/2019,10476034-1,1.0,2.0,5.0,N
10476037,15/02/2019,10476037-1,2.0,2.0,10.0,N
10476044,15/02/2019,10476044-1,1.0,2.0,5.0,N
10476047,15/02/2019,10476047-1,2.0,2.0,4.0,N
10476077,15/02/2019,10476077-1,7.0,2.0,10.0,N
10476077,15/02/2019,10476077-2,4.0,2.0,2.0,N
10476077,15/02/2019,10476077-3,4.0,2.0,2.0,N
10476090,15/02/2019,10476090-1,5.0,2.0,11.0,N
10476115,15/02/2019,10476115-2,1.0,2.0,5.0,N
10476134,15/02/2019,10476134-1,4.0,2.0,2.0,N
10476138,15/02/2019,10476138-1,2.0,2.0,10.0,N
10476180,15/02/2019,10476180-2,2.0,2.0,6.0,N
10476216,15/02/2019,10476216-1,5.0,2.0,2.0,N
10475957,16/02/2019,10475957-1,4.0,2.0,11.0,N
10475965,16/02/2019,10475965-1,2.0,2.0,10.0,N
10475965,16/02/2019,10475965-2,2.0,2.0,10.0,N
10475974,16/02/2019,10475974-1,2.0,2.0,10.0,N
10475978,16/02/2019,10475978-1,2.0,2.0,10.0,N
10475999,16/02/2019,10475999-1,2.0,2.0,10.0,N
10476000,16/02/2019,10476000-1,1.0,2.0,5.0,N
10476014,16/02/2019,10476014-1,1.0,2.0,5.0,N
10476015,16/02/2019,10476015-1,2.0,2.0,10.0,N
10476021,16/02/2019,10476021-1,2.0,2.0,4.0,N
10476021,16/02/2019,10476021-2,5.0,2.0,11.0,N
10476026,16/02/2019,10476026-2,4.0,2.0,2.0,N
10476028,16/02/2019,10476028-2,3.0,2.0,4.0,N
10476030,16/02/2019,10476030-1,2.0,2.0,10.0,N
10476031,16/02/2019,10476031-1,1.0,2.0,5.0,N
10476032,16/02/2019,10476032-1,7.0,2.0,4.0,N
10476039,16/02/2019,10476039-1,2.0,2.0,10.0,N
10476039,16/02/2019,10476039-2,1.0,2.0,5.0,N
10476046,16/02/2019,10476046-1,4.0,2.0,11.0,N
10476046,16/02/2019,10476046-2,4.0,2.0,11.0,N
10476049,16/02/2019,10476049-1,1.0,2.0,5.0,N
10476049,16/02/2019,10476049-2,1.0,2.0,5.0,N
10476051,16/02/2019,10476051-2,7.0,2.0,4.0,N
10476054,16/02/2019,10476054-1,7.0,2.0,4.0,N
10476057,16/02/2019,10476057-1,5.0,2.0,11.0,N
10476057,16/02/2019,10476057-2,4.0,2.0,11.0,N
10476060,16/02/2019,10476060-1,4.0,2.0,11.0,N
10476063,16/02/2019,10476063-1,7.0,2.0,4.0,N
10476063,16/02/2019,10476063-2,8.0,2.0,11.0,N
10476065,16/02/2019,10476065-1,7.0,2.0,4.0,N
10476067,16/02/2019,10476067-1,7.0,2.0,4.0,N
10476067,16/02/2019,10476067-2,3.0,2.0,4.0,N
10476068,16/02/2019,10476068-2,2.0,2.0,7.0,N
10476070,16/02/2019,10476070-1,2.0,2.0,4.0,N
10476070,16/02/2019,10476070-2,2.0,2.0,4.0,N
10476073,16/02/2019,10476073-2,2.0,2.0,4.0,N
10476072,16/02/2019,10476072-1,1.0,2.0,5.0,N
10476072,16/02/2019,10476072-2,2.0,2.0,10.0,N
10476076,16/02/2019,10476076-1,2.0,2.0,10.0,N
10476079,16/02/2019,10476079-1,4.0,2.0,11.0,N
10476079,16/02/2019,10476079-2,1.0,2.0,5.0,N
10476080,16/02/2019,10476080-1,1.0,2.0,5.0,N
10476080,16/02/2019,10476080-2,5.0,2.0,11.0,N
10476081,16/02/2019,10476081-2,7.0,2.0,4.0,N
10476082,16/02/2019,10476082-2,7.0,2.0,4.0,N
10476083,16/02/2019,10476083-1,3.0,2.0,4.0,N
10476083,16/02/2019,10476083-2,1.0,2.0,5.0,N
10476085,16/02/2019,10476085-1,5.0,2.0,11.0,N
10476086,16/02/2019,10476086-1,4.0,2.0,11.0,N
10476087,16/02/2019,10476087-2,5.0,2.0,11.0,N
10476088,16/02/2019,10476088-2,1.0,2.0,5.0,N
10476089,16/02/2019,10476089-1,5.0,2.0,5.0,N
10476089,16/02/2019,10476089-3,2.0,2.0,10.0,N
10476092,16/02/2019,10476092-1,7.0,2.0,4.0,N
10476092,16/02/2019,10476092-2,5.0,2.0,11.0,N
10476092,16/02/2019,10476092-3,1.0,2.0,5.0,N
10476019,17/02/2019,10476019-1,1.0,2.0,5.0,N
10476022,17/02/2019,10476022-1,1.0,2.0,5.0,N
10476035,17/02/2019,10476035-1,1.0,2.0,5.0,N
10476040,17/02/2019,10476040-2,1.0,2.0,5.0,N
10476045,17/02/2019,10476045-1,7.0,2.0,4.0,N
10476045,17/02/2019,10476045-2,7.0,2.0,4.0,N
10476048,17/02/2019,10476048-1,2.0,2.0,4.0,N
10476050,17/02/2019,10476050-2,2.0,2.0,10.0,N
10476053,17/02/2019,10476053-1,1.0,2.0,5.0,N
10476056,17/02/2019,10476056-2,5.0,2.0,2.0,N
10476059,17/02/2019,10476059-2,5.0,2.0,5.0,N
10476061,17/02/2019,10476061-2,7.0,2.0,6.0,N
10476064,17/02/2019,10476064-2,5.0,2.0,2.0,N
10476071,17/02/2019,10476071-2,1.0,2.0,5.0,N
10476091,17/02/2019,10476091-1,2.0,2.0,4.0,N
10476093,17/02/2019,10476093-1,1.0,2.0,5.0,N
10476093,17/02/2019,10476093-2,5.0,2.0,11.0,N
10476094,17/02/2019,10476094-2,1.0,2.0,5.0,N
10476109,17/02/2019,10476109-2,1.0,2.0,5.0,N
10476112,17/02/2019,10476112-2,2.0,2.0,10.0,N
10476121,17/02/2019,10476121-2,2.0,2.0,4.0,N
10476213,17/02/2019,10476213-1,2.0,2.0,10.0,N
10476227,17/02/2019,10476227-1,1.0,2.0,5.0,N
10476230,17/02/2019,10476230-1,2.0,2.0,10.0,N
10476885,17/02/2019,10476885-1,2.0,2.0,10.0,N
10476885,17/02/2019,10476885-2,1.0,2.0,5.0,N
10476097,18/02/2019,10476097-2,7.0,2.0,4.0,N
10476099,18/02/2019,10476099-1,2.0,2.0,10.0,N
10476099,18/02/2019,10476099-2,5.0,2.0,11.0,N
10476102,18/02/2019,10476102-2,4.0,2.0,11.0,N
10476106,18/02/2019,10476106-1,4.0,2.0,11.0,N
10476106,18/02/2019,10476106-2,4.0,2.0,11.0,N
10476111,18/02/2019,10476111-2,1.0,2.0,5.0,N
10476113,18/02/2019,10476113-1,1.0,2.0,5.0,N
10476114,18/02/2019,10476114-1,1.0,2.0,5.0,N
10476118,18/02/2019,10476118-1,1.0,2.0,5.0,N
10476119,18/02/2019,10476119-1,1.0,2.0,5.0,N
10476120,18/02/2019,10476120-2,5.0,2.0,11.0,N
10476123,18/02/2019,10476123-1,1.0,2.0,5.0,N
10476123,18/02/2019,10476123-2,5.0,2.0,11.0,N
10476123,18/02/2019,10476123-3,1.0,2.0,5.0,N
10476126,18/02/2019,10476126-1,2.0,2.0,10.0,N
10476127,18/02/2019,10476127-1,1.0,2.0,5.0,N
10476130,18/02/2019,10476130-1,2.0,2.0,10.0,N
10476128,18/02/2019,10476128-2,2.0,2.0,6.0,N
10476132,18/02/2019,10476132-1,2.0,2.0,10.0,N
10476137,18/02/2019,10476137-1,2.0,2.0,10.0,N
10476142,18/02/2019,10476142-1,2.0,2.0,10.0,N
10476143,18/02/2019,10476143-1,1.0,2.0,5.0,N
10476143,18/02/2019,10476143-2,1.0,2.0,5.0,N
10476147,18/02/2019,10476147-1,1.0,2.0,5.0,N
10476146,18/02/2019,10476146-1,2.0,2.0,7.0,N
10476146,18/02/2019,10476146-2,2.0,2.0,4.0,N
10476145,18/02/2019,10476145-1,2.0,2.0,4.0,N
10476148,18/02/2019,10476148-2,2.0,2.0,6.0,N
10476150,18/02/2019,10476150-2,5.0,2.0,11.0,N
10476152,18/02/2019,10476152-1,1.0,2.0,5.0,N
10476152,18/02/2019,10476152-2,7.0,2.0,6.0,N
10476154,18/02/2019,10476154-2,5.0,2.0,2.0,N
10476153,18/02/2019,10476153-1,7.0,2.0,4.0,N
10476155,18/02/2019,10476155-1,2.0,2.0,1.0,N
10476155,18/02/2019,10476155-2,1.0,2.0,5.0,N
10476156,18/02/2019,10476156-1,1.0,2.0,5.0,N
10476157,18/02/2019,10476157-1,4.0,2.0,11.0,N
10476160,18/02/2019,10476160-1,2.0,2.0,10.0,N
10476160,18/02/2019,10476160-2,2.0,2.0,6.0,N
10476162,18/02/2019,10476162-1,2.0,2.0,10.0,N
10476163,18/02/2019,10476163-2,5.0,2.0,11.0,N
10476165,18/02/2019,10476165-1,2.0,2.0,4.0,N
10476167,18/02/2019,10476167-1,2.0,2.0,4.0,N
10476167,18/02/2019,10476167-2,1.0,2.0,5.0,N
10476168,18/02/2019,10476168-1,1.0,2.0,5.0,N
10476168,18/02/2019,10476168-2,1.0,2.0,5.0,N
10476170,18/02/2019,10476170-1,5.0,2.0,2.0,N
10476171,18/02/2019,10476171-2,5.0,2.0,11.0,N
10476174,18/02/2019,10476174-1,4.0,2.0,11.0,N
10476175,18/02/2019,10476175-1,2.0,2.0,4.0,N
10476176,18/02/2019,10476176-1,2.0,2.0,4.0,N
10476176,18/02/2019,10476176-2,7.0,2.0,4.0,N
10476177,18/02/2019,10476177-2,5.0,2.0,11.0,N
10476178,18/02/2019,10476178-1,5.0,2.0,1.0,N
10476178,18/02/2019,10476178-2,5.0,2.0,1.0,N
10476181,18/02/2019,10476181-1,1.0,2.0,5.0,N
10476187,18/02/2019,10476187-2,7.0,2.0,4.0,N
10476196,18/02/2019,10476196-1,2.0,2.0,4.0,N
10476196,18/02/2019,10476196-2,2.0,2.0,4.0,N
10476204,18/02/2019,10476204-1,2.0,2.0,4.0,N
10476205,18/02/2019,10476205-1,2.0,2.0,4.0,N
10476206,18/02/2019,10476206-1,1.0,2.0,5.0,N
10476206,18/02/2019,10476206-2,4.0,2.0,11.0,N
10476211,18/02/2019,10476211-1,1.0,2.0,5.0,N
10476212,18/02/2019,10476212-1,1.0,2.0,5.0,N
10476217,18/02/2019,10476217-1,1.0,2.0,5.0,N
10476234,18/02/2019,10476234-1,2.0,2.0,4.0,N
10476415,19/02/2019,10476415-2,7.0,2.0,10.0,N
10476164,19/02/2019,10476164-1,5.0,2.0,11.0,N
10476186,19/02/2019,10476186-2,4.0,2.0,11.0,N
10476188,19/02/2019,10476188-1,1.0,2.0,5.0,N
10476188,19/02/2019,10476188-2,5.0,2.0,11.0,N
10476189,19/02/2019,10476189-1,9.0,2.0,1.0,N
10476191,19/02/2019,10476191-1,5.0,2.0,2.0,N
10476190,19/02/2019,10476190-2,7.0,2.0,4.0,N
10476193,19/02/2019,10476193-1,5.0,2.0,9.0,N
10476193,19/02/2019,10476193-2,2.0,2.0,4.0,N
10476194,19/02/2019,10476194-2,5.0,2.0,11.0,N
10476199,19/02/2019,10476199-1,1.0,2.0,5.0,N
10476200,19/02/2019,10476200-2,2.0,2.0,10.0,N
10476202,19/02/2019,10476202-1,5.0,2.0,1.0,N
10476203,19/02/2019,10476203-2,5.0,2.0,2.0,N
10476207,19/02/2019,10476207-1,1.0,2.0,5.0,N
10476210,19/02/2019,10476210-2,2.0,2.0,10.0,N
10476208,19/02/2019,10476208-2,2.0,2.0,10.0,N
10476220,19/02/2019,10476220-1,4.0,2.0,11.0,N
10476224,19/02/2019,10476224-1,2.0,2.0,8.0,N
10476224,19/02/2019,10476224-2,2.0,2.0,4.0,N
10476223,19/02/2019,10476223-1,1.0,2.0,5.0,N
10476223,19/02/2019,10476223-2,1.0,2.0,5.0,N
10476225,19/02/2019,10476225-2,5.0,2.0,11.0,N
10476226,19/02/2019,10476226-2,5.0,2.0,11.0,N
10476229,19/02/2019,10476229-1,7.0,2.0,4.0,N
10476238,19/02/2019,10476238-1,2.0,2.0,4.0,N
10476237,19/02/2019,10476237-1,3.0,2.0,10.0,N
10476241,19/02/2019,10476241-2,1.0,2.0,5.0,N
10476242,19/02/2019,10476242-1,2.0,2.0,10.0,N
10476243,19/02/2019,10476243-1,1.0,2.0,5.0,N
10476244,19/02/2019,10476244-1,4.0,2.0,2.0,N
10476246,19/02/2019,10476246-1,7.0,2.0,6.0,N
