CODIGO_ACCIDENTE,FECHA,CODIGO_CAUSA
4418953,21/07/2015,121
4418954,21/07/2015,132
4418956,21/07/2015,103
4418958,21/07/2015,139
4418960,21/07/2015,121
4418979,21/07/2015,114
4418979,21/07/2015,121
4418988,21/07/2015,139
4418992,21/07/2015,121
4418997,21/07/2015,121
4418997,21/07/2015,137
4419012,21/07/2015,127
4419069,21/07/2015,157
4419134,21/07/2015,157
4419234,21/07/2015,103
4418722,21/07/2015,116
4418722,21/07/2015,411
4418810,21/07/2015,121
4418705,21/07/2015,157
4418705,21/07/2015,121
4418606,21/07/2015,115
4418674,21/07/2015,98
4418678,21/07/2015,157
4418686,21/07/2015,112
4418690,21/07/2015,121
4418694,21/07/2015,112
4418701,21/07/2015,411
4418701,21/07/2015,305
4418700,21/07/2015,112
4418703,21/07/2015,409
4418703,21/07/2015,112
4418708,21/07/2015,411
4418710,21/07/2015,103
4418712,21/07/2015,157
4418714,21/07/2015,112
4418715,21/07/2015,154
4418718,21/07/2015,112
4418719,21/07/2015,409
4418719,21/07/2015,157
4418723,21/07/2015,112
4418735,21/07/2015,411
4418739,21/07/2015,411
4418742,21/07/2015,409
4418957,21/07/2015,103
4418957,21/07/2015,157
4418840,21/07/2015,142
4418840,21/07/2015,142
4418852,21/07/2015,103
4418945,21/07/2015,112
4418945,21/07/2015,112
4418838,22/07/2015,402
4418848,22/07/2015,411
4418865,22/07/2015,411
4418878,22/07/2015,157
4418930,22/07/2015,138
4418942,22/07/2015,409
4418838,22/07/2015,409
4418839,22/07/2015,112
4418841,22/07/2015,411
4418844,22/07/2015,112
4418843,22/07/2015,121
4418848,22/07/2015,409
4418846,22/07/2015,103
4418849,22/07/2015,157
4418851,22/07/2015,116
4418851,22/07/2015,93
4418853,22/07/2015,112
4418855,22/07/2015,112
4418855,22/07/2015,157
4418858,22/07/2015,132
4418857,22/07/2015,123
4418861,22/07/2015,212
4418865,22/07/2015,409
4418865,22/07/2015,157
4418864,22/07/2015,102
4418866,22/07/2015,157
4418868,22/07/2015,411
4418868,22/07/2015,157
4418869,22/07/2015,103
4418872,22/07/2015,157
4418871,22/07/2015,157
4418870,22/07/2015,112
4418874,22/07/2015,411
4418874,22/07/2015,157
4418878,22/07/2015,121
4418881,22/07/2015,112
4418884,22/07/2015,121
4418880,22/07/2015,112
4418885,22/07/2015,119
4418886,22/07/2015,98
4418908,22/07/2015,157
4418906,22/07/2015,112
4418911,22/07/2015,134
4418913,22/07/2015,121
4418921,22/07/2015,121
4418924,22/07/2015,157
4418928,22/07/2015,103
4418931,22/07/2015,121
4418930,22/07/2015,116
4418935,22/07/2015,157
4418934,22/07/2015,132
4418939,22/07/2015,116
4418939,22/07/2015,122
4418943,22/07/2015,98
4418942,22/07/2015,404
4418905,22/07/2015,103
4418905,22/07/2015,103
4418947,22/07/2015,157
4418949,22/07/2015,112
4418955,22/07/2015,103
4418959,22/07/2015,121
4418961,22/07/2015,121
4418962,22/07/2015,132
4418963,22/07/2015,157
4418971,22/07/2015,404
4418976,22/07/2015,121
4419001,22/07/2015,121
4419002,22/07/2015,157
4419006,22/07/2015,121
4419005,22/07/2015,121
4419008,22/07/2015,103
4419013,22/07/2015,121
4419011,22/07/2015,103
4419017,22/07/2015,112
4419014,22/07/2015,112
4419018,22/07/2015,121
4419015,22/07/2015,102
4419016,22/07/2015,121
4419020,22/07/2015,132
4419023,22/07/2015,145
4419024,22/07/2015,157
4419022,22/07/2015,145
4419022,22/07/2015,145
4419021,22/07/2015,103
4419026,22/07/2015,132
4419027,22/07/2015,103
4419030,22/07/2015,143
4419055,22/07/2015,132
4419029,22/07/2015,103
4419032,22/07/2015,134
4419034,22/07/2015,134
4419033,22/07/2015,121
4419035,22/07/2015,134
4419037,22/07/2015,145
4419039,22/07/2015,142
4419038,22/07/2015,134
4419041,22/07/2015,121
4419041,22/07/2015,121
4419044,22/07/2015,103
4419042,22/07/2015,103
4419046,22/07/2015,157
4419048,22/07/2015,121
4419053,22/07/2015,121
4419051,22/07/2015,121
4419054,22/07/2015,121
4419058,22/07/2015,121
4419061,22/07/2015,121
4419063,22/07/2015,121
4419062,22/07/2015,132
4419066,22/07/2015,142
4419070,22/07/2015,121
4419074,22/07/2015,121
4419092,22/07/2015,103
4419094,22/07/2015,122
4419095,22/07/2015,157
4419095,22/07/2015,404
4419099,22/07/2015,112
4419102,22/07/2015,157
4419102,22/07/2015,123
4419104,22/07/2015,121
4419155,22/07/2015,157
4419269,22/07/2015,122
4419028,22/07/2015,112
4420958,22/07/2015,102
4420958,22/07/2015,103
4419019,22/07/2015,132
4418969,23/07/2015,123
4418972,23/07/2015,411
4419065,23/07/2015,134
4419071,23/07/2015,103
4419113,23/07/2015,90
4419125,23/07/2015,102
4418965,23/07/2015,402
4418964,23/07/2015,157
4418964,23/07/2015,112
4418968,23/07/2015,132
4418969,23/07/2015,145
4418967,23/07/2015,121
4418972,23/07/2015,402
4418972,23/07/2015,157
4418974,23/07/2015,157
4418973,23/07/2015,121
4418978,23/07/2015,409
4418977,23/07/2015,157
4418977,23/07/2015,301
4418981,23/07/2015,157
4418982,23/07/2015,134
4418980,23/07/2015,121
4418984,23/07/2015,157
4418984,23/07/2015,411
4418983,23/07/2015,157
4418986,23/07/2015,121
4418987,23/07/2015,409
4418987,23/07/2015,157
4418985,23/07/2015,157
4418990,23/07/2015,506
4418989,23/07/2015,112
4418989,23/07/2015,157
4418991,23/07/2015,121
4418993,23/07/2015,409
4418994,23/07/2015,112
4418996,23/07/2015,98
4418998,23/07/2015,102
4419000,23/07/2015,103
4419003,23/07/2015,112
4418999,23/07/2015,411
4419004,23/07/2015,121
4419007,23/07/2015,139
4419025,23/07/2015,121
4419068,23/07/2015,157
4419036,23/07/2015,103
4419043,23/07/2015,112
4419040,23/07/2015,157
4419045,23/07/2015,121
4419052,23/07/2015,121
4419056,23/07/2015,157
4419056,23/07/2015,157
4419064,23/07/2015,103
4419060,23/07/2015,121
4419065,23/07/2015,157
4419065,23/07/2015,157
4419067,23/07/2015,139
4419071,23/07/2015,145
4419073,23/07/2015,134
4419072,23/07/2015,103
4419076,23/07/2015,131
4419077,23/07/2015,121
4419075,23/07/2015,103
4419080,23/07/2015,157
4419079,23/07/2015,151
4419078,23/07/2015,157
4419078,23/07/2015,121
4419081,23/07/2015,157
4419081,23/07/2015,112
4419082,23/07/2015,103
4419083,23/07/2015,306
4419085,23/07/2015,103
4419084,23/07/2015,121
4419086,23/07/2015,103
4419087,23/07/2015,103
4419088,23/07/2015,122
4419089,23/07/2015,103
4419098,23/07/2015,123
4419105,23/07/2015,411
4419110,23/07/2015,411
4419112,23/07/2015,116
4419113,23/07/2015,122
4419116,23/07/2015,112
4419119,23/07/2015,121
4419121,23/07/2015,407
4419122,23/07/2015,157
4419122,23/07/2015,132
4419125,23/07/2015,103
4419130,23/07/2015,157
4419138,23/07/2015,121
4419140,23/07/2015,103
4419118,23/07/2015,112
4419403,23/07/2015,103
4419049,23/07/2015,121
4419492,23/07/2015,103
4418970,23/07/2015,94
4418966,23/07/2015,142
4418975,23/07/2015,112
4418995,23/07/2015,157
4419091,24/07/2015,411
4419100,24/07/2015,102
4419103,24/07/2015,410
4419127,24/07/2015,157
4419174,24/07/2015,139
4419031,24/07/2015,121
4419059,24/07/2015,157
4419090,24/07/2015,303
4419091,24/07/2015,404
4419100,24/07/2015,157
4419101,24/07/2015,411
4419106,24/07/2015,409
4419103,24/07/2015,409
4419107,24/07/2015,409
4419107,24/07/2015,157
4419108,24/07/2015,121
4419109,24/07/2015,157
4419111,24/07/2015,112
4419114,24/07/2015,157
4419117,24/07/2015,411
4419115,24/07/2015,90
4419120,24/07/2015,112
4419123,24/07/2015,157
4419124,24/07/2015,411
4419124,24/07/2015,157
4419127,24/07/2015,139
4419128,24/07/2015,411
4419126,24/07/2015,145
4419133,24/07/2015,112
4419131,24/07/2015,134
4419135,24/07/2015,102
4419135,24/07/2015,103
4419136,24/07/2015,157
4419136,24/07/2015,411
4419129,24/07/2015,112
4419137,24/07/2015,112
4419139,24/07/2015,134
4419141,24/07/2015,121
4419142,24/07/2015,112
4419142,24/07/2015,127
4419145,24/07/2015,157
4419145,24/07/2015,306
4419144,24/07/2015,103
4419146,24/07/2015,112
4419143,24/07/2015,106
4419147,24/07/2015,103
4419148,24/07/2015,134
4419149,24/07/2015,103
4419150,24/07/2015,112
4419150,24/07/2015,112
4419151,24/07/2015,121
4419152,24/07/2015,106
4419153,24/07/2015,125
4419153,24/07/2015,121
4419154,24/07/2015,157
4419156,24/07/2015,103
4419157,24/07/2015,202
4419159,24/07/2015,121
4419159,24/07/2015,121
4419158,24/07/2015,121
4419162,24/07/2015,104
4419163,24/07/2015,121
4419166,24/07/2015,104
4419165,24/07/2015,121
4419169,24/07/2015,103
4419167,24/07/2015,157
4419167,24/07/2015,103
4419168,24/07/2015,103
4419168,24/07/2015,157
4419170,24/07/2015,121
4419171,24/07/2015,103
4419174,24/07/2015,132
4419172,24/07/2015,106
4419173,24/07/2015,103
4419175,24/07/2015,103
4419176,24/07/2015,146
4419179,24/07/2015,121
4419178,24/07/2015,122
4419180,24/07/2015,121
4419184,24/07/2015,103
4419187,24/07/2015,112
4419183,24/07/2015,409
4419188,24/07/2015,102
4419190,24/07/2015,119
4419190,24/07/2015,506
4419193,24/07/2015,409
4419192,24/07/2015,112
4419194,24/07/2015,112
4419200,24/07/2015,121
4419204,24/07/2015,103
4419204,24/07/2015,112
4419210,24/07/2015,122
4419218,24/07/2015,411
4419216,24/07/2015,97
4419251,24/07/2015,132
4419258,24/07/2015,134
4419259,24/07/2015,121
4419263,24/07/2015,103
4419264,24/07/2015,134
4419267,24/07/2015,103
4419273,24/07/2015,157
4419282,24/07/2015,103
4419286,24/07/2015,121
4419319,24/07/2015,141
4419319,24/07/2015,134
4419353,24/07/2015,157
4419348,24/07/2015,121
4419976,24/07/2015,121
4419181,25/07/2015,115
4419213,25/07/2015,410
4419227,25/07/2015,411
4419236,25/07/2015,132
4419236,25/07/2015,112
4419284,25/07/2015,115
4419242,25/07/2015,410
4419302,25/07/2015,157
4419160,25/07/2015,103
4419161,25/07/2015,121
4419164,25/07/2015,134
4419177,25/07/2015,142
4419182,25/07/2015,112
4419185,25/07/2015,134
4419189,25/07/2015,127
4419186,25/07/2015,121
4419181,25/07/2015,157
4419181,25/07/2015,157
4419191,25/07/2015,122
4419199,25/07/2015,409
4419198,25/07/2015,121
4419207,25/07/2015,122
4419207,25/07/2015,102
4419211,25/07/2015,409
4419213,25/07/2015,409
4419214,25/07/2015,121
4419219,25/07/2015,112
4419217,25/07/2015,112
4419223,25/07/2015,410
4419224,25/07/2015,121
4419227,25/07/2015,402
4419227,25/07/2015,98
4419226,25/07/2015,103
4419228,25/07/2015,103
4419229,25/07/2015,103
4419233,25/07/2015,119
4419235,25/07/2015,101
4419236,25/07/2015,145
4419236,25/07/2015,104
4419238,25/07/2015,157
4419238,25/07/2015,409
4419241,25/07/2015,142
4419239,25/07/2015,157
4419245,25/07/2015,121
4419247,25/07/2015,409
4419247,25/07/2015,157
4419244,25/07/2015,112
4419252,25/07/2015,409
4419252,25/07/2015,157
4419257,25/07/2015,404
4419262,25/07/2015,409
4419265,25/07/2015,133
4419268,25/07/2015,121
4419271,25/07/2015,119
4419274,25/07/2015,134
4419270,25/07/2015,157
4419277,25/07/2015,134
4419275,25/07/2015,103
4419280,25/07/2015,112
4419281,25/07/2015,103
4419284,25/07/2015,121
4419291,25/07/2015,121
4419290,25/07/2015,121
4419289,25/07/2015,106
4419289,25/07/2015,106
4419296,25/07/2015,103
4419296,25/07/2015,121
4419292,25/07/2015,121
4419295,25/07/2015,121
4419293,25/07/2015,121
4419294,25/07/2015,157
4419294,25/07/2015,157
4419300,25/07/2015,121
4419298,25/07/2015,112
4419301,25/07/2015,202
4419297,25/07/2015,121
4419299,25/07/2015,301
4419304,25/07/2015,157
4419303,25/07/2015,121
4419303,25/07/2015,119
4419303,25/07/2015,306
4419305,25/07/2015,112
4419307,25/07/2015,103
4419309,25/07/2015,127
4419306,25/07/2015,157
4419306,25/07/2015,157
4419310,25/07/2015,103
4419311,25/07/2015,103
4419315,25/07/2015,103
4419313,25/07/2015,122
4419314,25/07/2015,157
4419314,25/07/2015,157
4419316,25/07/2015,157
4419318,25/07/2015,121
4419322,25/07/2015,409
4419320,25/07/2015,201
4419326,25/07/2015,121
4419324,25/07/2015,157
4419324,25/07/2015,157
4419323,25/07/2015,122
4419323,25/07/2015,411
4419333,25/07/2015,121
4419338,25/07/2015,157
4419338,25/07/2015,157
4419335,25/07/2015,157
4419335,25/07/2015,301
4419342,25/07/2015,122
4419342,25/07/2015,121
4419344,25/07/2015,121
4419346,25/07/2015,112
4419347,25/07/2015,104
4419404,25/07/2015,121
4419424,25/07/2015,103
4419221,25/07/2015,122
4419595,25/07/2015,157
4419208,25/07/2015,98
4419208,25/07/2015,157
4419349,25/07/2015,121
4419203,25/07/2015,94
4419287,25/07/2015,121
4419256,25/07/2015,112
4419230,25/07/2015,157
4419242,25/07/2015,409
4419206,26/07/2015,409
4419209,26/07/2015,90
4419328,26/07/2015,409
4419410,26/07/2015,104
4419196,26/07/2015,116
4419195,26/07/2015,122
4419195,26/07/2015,93
4419197,26/07/2015,142
4419201,26/07/2015,411
4419202,26/07/2015,142
4419202,26/07/2015,145
4419206,26/07/2015,411
4419209,26/07/2015,157
4419215,26/07/2015,112
4419220,26/07/2015,157
4419225,26/07/2015,119
4419222,26/07/2015,410
4419231,26/07/2015,145
4419237,26/07/2015,142
4419237,26/07/2015,142
4419243,26/07/2015,142
4419243,26/07/2015,142
4419240,26/07/2015,132
4419246,26/07/2015,157
4419248,26/07/2015,112
4419249,26/07/2015,121
4419253,26/07/2015,411
4419250,26/07/2015,103
4419254,26/07/2015,104
4419261,26/07/2015,145
4419260,26/07/2015,142
4419260,26/07/2015,142
4419266,26/07/2015,139
4419276,26/07/2015,157
4419278,26/07/2015,115
4419283,26/07/2015,112
4419288,26/07/2015,121
4419308,26/07/2015,112
4419312,26/07/2015,112
4419317,26/07/2015,103
4419321,26/07/2015,104
4419325,26/07/2015,409
4419327,26/07/2015,115
4419329,26/07/2015,103
4419330,26/07/2015,103
4419331,26/07/2015,157
4419331,26/07/2015,301
4419332,26/07/2015,104
4419328,26/07/2015,410
4419334,26/07/2015,127
4419336,26/07/2015,121
4419337,26/07/2015,112
4419339,26/07/2015,103
4419340,26/07/2015,112
4419341,26/07/2015,103
4419343,26/07/2015,121
4419345,26/07/2015,103
4419350,26/07/2015,103
4419351,26/07/2015,112
4419352,26/07/2015,121
4419360,26/07/2015,139
4419361,26/07/2015,103
4419388,26/07/2015,121
4419391,26/07/2015,142
4419397,26/07/2015,132
4419395,26/07/2015,121
4419400,26/07/2015,121
4419407,26/07/2015,121
4419410,26/07/2015,115
4419493,26/07/2015,103
4419196,26/07/2015,114
4419765,26/07/2015,154
4419255,26/07/2015,112
4419205,26/07/2015,142
4419205,26/07/2015,142
4419355,27/07/2015,123
4419357,27/07/2015,122
4419363,27/07/2015,306
4419367,27/07/2015,103
4419376,27/07/2015,116
4419279,27/07/2015,157
4419354,27/07/2015,121
4419355,27/07/2015,132
4419356,27/07/2015,143
4419357,27/07/2015,112
4419358,27/07/2015,139
4419359,27/07/2015,139
4419362,27/07/2015,401
4419363,27/07/2015,104
4419363,27/07/2015,304
4419364,27/07/2015,116
4419364,27/07/2015,308
4419365,27/07/2015,127
4419365,27/07/2015,123
4419366,27/07/2015,112
4419367,27/07/2015,121
4419368,27/07/2015,157
4419368,27/07/2015,411
4419369,27/07/2015,154
4419370,27/07/2015,154
4419371,27/07/2015,157
4419371,27/07/2015,410
4419373,27/07/2015,306
4419374,27/07/2015,121
4419375,27/07/2015,121
4419377,27/07/2015,103
4419376,27/07/2015,142
4419379,27/07/2015,121
4419381,27/07/2015,142
4419381,27/07/2015,142
4419380,27/07/2015,103
4419382,27/07/2015,132
4419383,27/07/2015,103
4419385,27/07/2015,112
4419386,27/07/2015,121
4419389,27/07/2015,103
4419387,27/07/2015,142
4419387,27/07/2015,142
4419390,27/07/2015,157
4419393,27/07/2015,122
4419392,27/07/2015,103
4419394,27/07/2015,112
4419396,27/07/2015,157
4419402,27/07/2015,103
4419398,27/07/2015,132
4419401,27/07/2015,103
4419406,27/07/2015,104
4419411,27/07/2015,106
4419408,27/07/2015,121
4419409,27/07/2015,139
4419415,27/07/2015,121
4419412,27/07/2015,103
4419414,27/07/2015,121
4419417,27/07/2015,157
4419413,27/07/2015,103
4419416,27/07/2015,121
4419418,27/07/2015,157
4419421,27/07/2015,119
4419421,27/07/2015,121
4419419,27/07/2015,157
4419420,27/07/2015,103
4419423,27/07/2015,121
4419399,27/07/2015,112
4419422,27/07/2015,121
4419429,27/07/2015,409
4419433,27/07/2015,409
4419436,27/07/2015,142
4419436,27/07/2015,142
4419439,27/07/2015,121
4419461,27/07/2015,121
4419465,27/07/2015,103
4419469,27/07/2015,143
4419472,27/07/2015,121
4419479,27/07/2015,121
4419482,27/07/2015,121
4419487,27/07/2015,103
4419495,27/07/2015,103
4419378,27/07/2015,112
4419378,27/07/2015,157
4419405,27/07/2015,134
4419590,27/07/2015,157
4419591,27/07/2015,104
4419593,27/07/2015,121
4419600,27/07/2015,139
4419632,27/07/2015,119
4419384,27/07/2015,121
4419437,28/07/2015,101
4419505,28/07/2015,411
4419515,28/07/2015,402
4419557,28/07/2015,118
4419503,28/07/2015,93
4419500,28/07/2015,122
4419568,28/07/2015,157
4419427,28/07/2015,93
4419428,28/07/2015,112
4419430,28/07/2015,112
4419430,28/07/2015,157
4419434,28/07/2015,409
4419435,28/07/2015,104
4419438,28/07/2015,409
4419441,28/07/2015,142
4419440,28/07/2015,112
4419437,28/07/2015,121
4419442,28/07/2015,112
4419443,28/07/2015,127
4419445,28/07/2015,121
4419446,28/07/2015,409
4419444,28/07/2015,103
4419449,28/07/2015,139
4419447,28/07/2015,121
4419447,28/07/2015,119
4419450,28/07/2015,103
4419453,28/07/2015,112
4419451,28/07/2015,106
4419452,28/07/2015,121
4419454,28/07/2015,202
4419457,28/07/2015,121
4419456,28/07/2015,103
4419458,28/07/2015,109
4419460,28/07/2015,121
4419462,28/07/2015,121
4419463,28/07/2015,112
4419464,28/07/2015,121
4419467,28/07/2015,121
4419466,28/07/2015,157
4419468,28/07/2015,103
4419470,28/07/2015,103
4419471,28/07/2015,134
4419473,28/07/2015,121
4419475,28/07/2015,121
4419474,28/07/2015,121
4419476,28/07/2015,103
4419477,28/07/2015,112
4419480,28/07/2015,132
4419481,28/07/2015,121
4419478,28/07/2015,134
4419483,28/07/2015,121
4419485,28/07/2015,103
4419486,28/07/2015,145
4419484,28/07/2015,103
4419489,28/07/2015,106
4419491,28/07/2015,103
4419488,28/07/2015,121
4419488,28/07/2015,411
4419490,28/07/2015,121
4419494,28/07/2015,121
4419496,28/07/2015,112
4419498,28/07/2015,121
4419497,28/07/2015,121
4419499,28/07/2015,119
4419502,28/07/2015,122
4419505,28/07/2015,409
4419507,28/07/2015,157
4419511,28/07/2015,411
4419510,28/07/2015,157
4419513,28/07/2015,119
4419512,28/07/2015,157
4419512,28/07/2015,409
4419515,28/07/2015,409
4419527,28/07/2015,103
4419527,28/07/2015,116
4419540,28/07/2015,121
4419542,28/07/2015,112
4419546,28/07/2015,121
4419550,28/07/2015,142
4419550,28/07/2015,142
4419557,28/07/2015,141
4419559,28/07/2015,141
4419566,28/07/2015,139
4419504,28/07/2015,112
4419588,28/07/2015,134
4419684,28/07/2015,157
4419503,28/07/2015,90
4419508,28/07/2015,157
4419459,28/07/2015,112
4419501,28/07/2015,121
4419534,28/07/2015,116
4419534,28/07/2015,402
4424722,28/07/2015,103
4419522,29/07/2015,112
4419528,29/07/2015,411
4419535,29/07/2015,406
4419537,29/07/2015,410
4419538,29/07/2015,138
4419573,29/07/2015,138
4419578,29/07/2015,101
4419718,29/07/2015,302
4419690,29/07/2015,103
4419689,29/07/2015,103
4419448,29/07/2015,121
4419455,29/07/2015,157
4419625,29/07/2015,157
4419625,29/07/2015,103
4419506,29/07/2015,112
4419514,29/07/2015,157
4419516,29/07/2015,157
4419517,29/07/2015,147
4419517,29/07/2015,157
4419518,29/07/2015,122
4419521,29/07/2015,103
4419520,29/07/2015,142
4419520,29/07/2015,411
4419523,29/07/2015,409
4419522,29/07/2015,157
4419522,29/07/2015,94
4419524,29/07/2015,121
4419525,29/07/2015,409
4419525,29/07/2015,157
4419526,29/07/2015,402
4419528,29/07/2015,409
4419533,29/07/2015,157
4419529,29/07/2015,112
4419532,29/07/2015,157
4419535,29/07/2015,401
4419536,29/07/2015,134
4419537,29/07/2015,409
4419539,29/07/2015,103
4419538,29/07/2015,121
4419545,29/07/2015,103
4419543,29/07/2015,121
4419544,29/07/2015,121
4419549,29/07/2015,121
4419547,29/07/2015,157
4419548,29/07/2015,121
4419552,29/07/2015,103
4419552,29/07/2015,103
4419553,29/07/2015,121
4419551,29/07/2015,134
4419556,29/07/2015,103
4419555,29/07/2015,106
4419558,29/07/2015,103
4419560,29/07/2015,104
4419561,29/07/2015,121
4419563,29/07/2015,103
4419564,29/07/2015,103
4419565,29/07/2015,121
4419567,29/07/2015,139
4419562,29/07/2015,142
4419562,29/07/2015,142
4419570,29/07/2015,102
4419570,29/07/2015,132
4419569,29/07/2015,132
4419571,29/07/2015,103
4419572,29/07/2015,103
4419574,29/07/2015,121
4419573,29/07/2015,121
4419577,29/07/2015,102
4419575,29/07/2015,103
4419576,29/07/2015,134
4419579,29/07/2015,121
4419580,29/07/2015,121
4419582,29/07/2015,121
4419578,29/07/2015,103
4419581,29/07/2015,112
4419584,29/07/2015,157
4419584,29/07/2015,157
4419583,29/07/2015,121
4419585,29/07/2015,104
4419587,29/07/2015,103
4419554,29/07/2015,121
4419554,29/07/2015,121
4419592,29/07/2015,108
4419594,29/07/2015,142
4419594,29/07/2015,157
4419604,29/07/2015,121
4419603,29/07/2015,121
4419610,29/07/2015,121
4419609,29/07/2015,121
4419597,29/07/2015,157
4419635,29/07/2015,157
4419642,29/07/2015,121
4419649,29/07/2015,112
4419670,29/07/2015,112
4419682,29/07/2015,121
4419682,29/07/2015,121
4419589,29/07/2015,121
4419718,29/07/2015,157
4419718,29/07/2015,306
4419519,29/07/2015,103
4419530,29/07/2015,103
4419541,29/07/2015,157
4419531,29/07/2015,121
4419509,29/07/2015,142
4419509,29/07/2015,142
4419601,30/07/2015,132
4419650,30/07/2015,410
4419683,30/07/2015,132
4419692,30/07/2015,132
4419692,30/07/2015,157
4420186,30/07/2015,103
4420426,30/07/2015,103
4419599,30/07/2015,121
4419598,30/07/2015,157
4419598,30/07/2015,157
4419598,30/07/2015,306
4419602,30/07/2015,121
4419601,30/07/2015,122
4419601,30/07/2015,409
4419607,30/07/2015,121
4419605,30/07/2015,112
