CODIGO_ACCIDENTE,FECHA,HORA,GRAVEDAD,CLASE,CHOQUE,OBJETO_FIJO,DIRECCION,CODIGO_LOCALIDAD,DISENO_LUGAR
4409329,03/04/2015,06:10:00,3,1,4.0,4.0,AK 45-CL 142 02,1,1
4409126,03/04/2015,08:00:00,2,1,4.0,2.0,KR 28-CL 70 S 01,19,1
4409388,03/04/2015,08:40:00,3,1,4.0,9.0,CL 36-KR 3A SE 76,4,1
4409374,03/04/2015,11:15:00,3,1,4.0,10.0,KR 94C-CL 132 02,11,1
4409360,03/04/2015,18:00:00,3,1,4.0,10.0,CL 169B-KR 75 73,11,10
4409364,03/04/2015,19:10:00,3,1,4.0,10.0,KR 30-CL 29 S 35,15,1
4409079,04/04/2015,11:30:00,1,1,4.0,10.0,CL 72H-KR 35C S 18,19,1
4409282,04/04/2015,13:30:00,3,1,4.0,3.0,CL 71A-KR 96 02,10,2
4409286,04/04/2015,15:30:00,3,1,4.0,6.0,AV AVENIDA BOYACA-CL 68B S 22,19,1
4409279,04/04/2015,19:10:00,3,1,4.0,10.0,KR 100-CL 26 02,9,1
4409333,04/04/2015,23:10:00,3,1,4.0,2.0,CL 68-KR 68 02,10,1
4409254,05/04/2015,14:30:00,2,1,4.0,10.0,CL 24F-KR 100 02,9,2
4409401,05/04/2015,15:00:00,2,1,4.0,10.0,KR 13A-CL 40F S 71,18,1
4409399,05/04/2015,18:50:00,3,1,4.0,10.0,KR 11-CL 67D ES 65,5,10
4409486,06/04/2015,15:20:00,3,1,4.0,10.0,KR 7-CL 187C 15,1,11
4409598,08/04/2015,10:30:00,3,1,4.0,2.0,KR 8B-CL 32B ES 02,4,1
4409692,08/04/2015,10:40:00,3,1,4.0,2.0,CL 90-KR 6B SE 02,5,1
4409621,08/04/2015,16:20:00,2,1,4.0,10.0,CL 18-KR 106 45,9,1
4409544,08/04/2015,23:15:00,3,1,4.0,2.0,CL 34-KR 24 02,13,1
4409716,09/04/2015,10:40:00,3,1,4.0,6.0,KR 3-CL 30A ES 51,4,1
4409690,09/04/2015,13:00:00,1,1,4.0,4.0,AV AVENIDA SUBA-AV AVENIDA BOYACA 02,11,6
4409714,09/04/2015,19:30:00,3,1,4.0,10.0,KR 17H-CL 87C S 25,5,1
4409865,10/04/2015,10:00:00,3,1,4.0,10.0,KR 70-CL 71B 26,10,1
4409885,10/04/2015,12:00:00,3,1,4.0,2.0,CL 64-KR 112 02,10,2
4409855,10/04/2015,16:50:00,2,1,4.0,1.0,AV AVENIDA DE LAS AMERICAS-KR 32C 02,13,1
4409810,11/04/2015,06:15:00,2,1,4.0,10.0,AC 26-KR 73 22,10,1
4409917,11/04/2015,10:00:00,3,1,4.0,2.0,KR 19A-CL 13 ES 17,4,1
4409919,11/04/2015,13:20:00,3,1,4.0,10.0,DG 115A-KR 70C 08,11,1
4409930,11/04/2015,14:50:00,3,1,4.0,2.0,CL 63-KR 9A 23,2,1
4409922,11/04/2015,16:00:00,3,1,4.0,2.0,CL 27A-KR 5 SE 36,4,1
4409953,11/04/2015,17:20:00,2,1,4.0,10.0,KR 13-CL 31A S 02,18,1
4409817,11/04/2015,20:50:00,2,1,4.0,2.0,AV AVENIDA BOYACA-CL 79A 14,10,1
4410019,12/04/2015,03:10:00,3,1,4.0,6.0,AK 68-CL 28 S 33,8,1
4409824,12/04/2015,04:55:00,2,1,4.0,10.0,AV AVENIDA BOYACA-CL 2B S 12,8,1
4409969,12/04/2015,05:50:00,3,1,4.0,1.0,AV AVENIDA BOYACA-KR 18KBIS 02,19,1
4410026,12/04/2015,07:05:00,3,1,4.0,10.0,KR 79B-CL 41F S 62,8,1
4410000,12/04/2015,15:20:00,3,1,4.0,10.0,KR 70B-CL 2B S 36,8,1
4409904,12/04/2015,15:40:00,1,1,4.0,1.0,KR 12-CL 46 ES 31,4,1
4409909,12/04/2015,16:20:00,1,1,4.0,2.0,KR 33-CL 39 S 06,18,1
4410040,13/04/2015,14:40:00,3,1,4.0,10.0,CL 76-KR 14 02,2,2
4410080,13/04/2015,15:30:00,3,1,4.0,10.0,CL 18-KR 24G S 10,15,1
4409996,13/04/2015,21:10:00,2,1,4.0,11.0,CL 63-KR 50 02,12,1
4410191,14/04/2015,14:00:00,3,1,4.0,10.0,CL 8A-KR 182B 70,8,1
4410300,15/04/2015,07:49:00,2,1,4.0,10.0,TR 68-CL 30 S 11,8,1
4410274,15/04/2015,14:50:00,3,1,4.0,6.0,DG 68B-KR 14V SE 02,5,1
4410266,15/04/2015,18:07:00,3,1,4.0,10.0,KR 13-CL 72 02,2,1
4410538,16/04/2015,02:00:00,3,1,4.0,2.0,KR 88A-CL 26 S 05,8,1
4410316,16/04/2015,06:40:00,3,1,4.0,6.0,CL 23-KR 66 02,13,1
4410537,16/04/2015,13:30:00,3,1,4.0,10.0,KR 9-CL 34 ES 09,4,5
4410354,16/04/2015,14:28:00,2,1,4.0,1.0,AK 68-CL 9A S 23,16,1
4410526,16/04/2015,19:30:00,3,1,4.0,10.0,KR 8B-CL 192 02,1,1
4410521,17/04/2015,20:30:00,2,1,4.0,4.0,AV AVENIDA BOYACA-CL 4 02,8,1
4410434,18/04/2015,02:00:00,1,1,4.0,2.0,AV AVENIDA DE LAS AMERICAS-KR 69C 21,8,1
4410695,18/04/2015,06:00:00,3,1,4.0,2.0,CL 49-KR 7 SE 02,4,1
4410459,18/04/2015,07:05:00,2,1,4.0,2.0,KR 61G-DG 49 S 02,6,1
4410616,18/04/2015,10:00:00,3,1,4.0,10.0,CL 128C-KR 53A 34,11,1
4410681,18/04/2015,10:55:00,3,1,4.0,10.0,CL 116-KR 70C 57,11,1
4410646,18/04/2015,19:30:00,3,1,4.0,10.0,KR 6-CL 46D ES 62,4,1
4410485,19/04/2015,03:40:00,2,1,4.0,2.0,KR 8-CL 32 ES 25,4,1
4410720,19/04/2015,15:00:00,3,1,4.0,6.0,KR 132-CL 129A 10,11,1
4410490,20/04/2015,02:25:00,2,1,4.0,11.0,CL 1-KR 26 02,14,1
4410797,20/04/2015,10:15:00,3,1,4.0,10.0,CL 50-KR 93D S 02,7,1
4410775,20/04/2015,12:10:00,2,1,4.0,2.0,AV AVENIDA CIRCUNVALAR-DG 73 02,2,1
4410855,20/04/2015,23:00:00,3,1,4.0,5.0,AC 6-KR 7 02,17,1
4410674,21/04/2015,00:10:00,2,1,4.0,11.0,AV AVENIDA DEL SUR-CL 38A S 02,15,1
4410853,21/04/2015,04:30:00,3,1,4.0,10.0,CL 31B-KR 26A S 20,18,1
4410998,23/04/2015,23:50:00,3,1,4.0,10.0,AV AVENIDA SUBA-KR 92 02,11,1
4411120,24/04/2015,12:00:00,3,1,4.0,10.0,KR 17-CL 10 02,14,1
4411056,25/04/2015,01:30:00,2,1,4.0,1.0,CL 1-KR 11A 90,3,1
4411257,25/04/2015,02:50:00,3,1,4.0,10.0,KR 2-CL 43B ES 35,4,1
4411090,25/04/2015,07:50:00,2,1,4.0,2.0,CL 69H-KR 18L S 02,19,1
4411271,25/04/2015,10:00:00,3,1,4.0,10.0,AV AVENIDA BOYACA-CL 80 S 10,5,6
4411228,25/04/2015,10:45:00,3,1,4.0,2.0,CL 26-TR 96 02,10,1
4411336,26/04/2015,04:27:00,3,1,4.0,1.0,CL 136-KR 17A 85,1,1
4411361,26/04/2015,15:40:00,3,1,4.0,1.0,AC 26-KR 78 20,10,1
4411337,26/04/2015,22:30:00,3,1,4.0,6.0,KR 118-CL 86 02,10,1
4411154,26/04/2015,22:50:00,2,1,4.0,1.0,AC 26-KR 25G 02,9,2
4411327,27/04/2015,16:00:00,3,1,4.0,5.0,KR 86-CL 75 02,10,1
4411325,27/04/2015,22:15:00,3,1,4.0,1.0,KR 1-CL 55 S 02,18,1
4411472,28/04/2015,22:30:00,3,1,4.0,3.0,AK 45-CL 222 02,1,1
4411583,29/04/2015,06:00:00,3,1,4.0,4.0,CL 19-KR 19 02,14,1
4411548,29/04/2015,12:30:00,3,1,4.0,10.0,TR 84-CL 136 94,11,10
4411561,29/04/2015,14:00:00,3,1,4.0,10.0,CL 25-KR 32 22,13,10
4411825,30/04/2015,19:00:00,3,1,4.0,2.0,CL 68A-KR 19 S 23,19,1
4411748,30/04/2015,23:45:00,3,1,4.0,6.0,AC 6-KR 40 02,16,1
4411824,01/05/2015,07:00:00,3,1,4.0,1.0,AV AVENIDA BOYACA-CL 52 02,10,1
4411802,01/05/2015,10:28:00,3,1,4.0,2.0,CL 22C-KR 9BIS SE 02,4,2
4411794,01/05/2015,10:40:00,3,1,4.0,6.0,CL 29BIS-KR 26C S 51,6,2
4411761,01/05/2015,12:00:00,3,1,4.0,10.0,CL 116-KR 22 15,1,1
4411811,01/05/2015,19:30:00,3,1,4.0,6.0,KR 17-CL 56A S 02,6,1
4411684,02/05/2015,17:30:00,2,1,4.0,10.0,AV AVENIDA CARACAS-CL 66 02,2,1
4411727,03/05/2015,10:05:00,2,1,4.0,1.0,KR 113-CL 106A 75,11,1
4411935,04/05/2015,17:40:00,3,1,4.0,2.0,CL 64C-KR 32 S 02,19,2
4411933,05/05/2015,03:50:00,3,1,4.0,4.0,AV AVENIDA BOYACA-CL 53A 02,10,1
4412063,05/05/2015,13:30:00,3,1,4.0,2.0,CL 67A-KR 110B 02,10,1
4412086,05/05/2015,16:00:00,2,1,4.0,10.0,CL 13-KR 24H S 16,15,1
4412066,06/05/2015,00:10:00,3,1,4.0,1.0,CL 22D-KR 90 65,9,1
4412148,06/05/2015,05:40:00,3,1,4.0,4.0,AV AVENIDA CIRCUNVALAR-KR 92A 04,2,1
4412145,06/05/2015,10:15:00,3,1,4.0,2.0,KR 35-CL 19C 02,16,2
4412159,06/05/2015,13:30:00,3,1,4.0,10.0,CL 135-KR 9 02,1,1
4412151,06/05/2015,21:20:00,3,1,4.0,10.0,CL 42BIS-KR 14A 02,13,1
4412287,07/05/2015,06:20:00,2,1,4.0,1.0,CL 76-KR 7 02,2,1
4412231,07/05/2015,12:10:00,2,1,4.0,3.0,AC 170-KR 51 02,11,1
4412221,07/05/2015,19:20:00,3,1,4.0,1.0,AC 26-KR 78 92,10,1
4412173,08/05/2015,00:10:00,1,1,4.0,2.0,CL 63-KR 110D 10,10,1
4412474,08/05/2015,06:40:00,3,1,4.0,10.0,KR 71C-CL 3 26,8,1
4412412,08/05/2015,15:35:00,3,1,4.0,10.0,KR 52-CL 71C 02,12,1
4412470,08/05/2015,16:40:00,3,1,4.0,10.0,CL 128A-KR 52 18,11,1
4412321,08/05/2015,20:40:00,2,1,4.0,2.0,CL 40-KR 24C 02,13,1
4412407,09/05/2015,06:00:00,2,1,4.0,8.0,AC 26-KR 15 02,13,1
4412598,09/05/2015,07:30:00,3,1,4.0,2.0,CL 153-KR 100 12,11,1
4412551,09/05/2015,09:50:00,3,1,4.0,10.0,CL 51-KR 87J S 58,1,1
4412404,09/05/2015,16:00:00,2,1,4.0,2.0,AC 13-KR 43 02,16,2
4412375,10/05/2015,02:40:00,2,1,4.0,2.0,AV AVENIDA BOYACA-CL 70 S 02,19,1
4412453,10/05/2015,05:40:00,3,1,4.0,5.0,CL 34-KR 7A S 02,4,2
4412488,10/05/2015,10:15:00,3,1,4.0,6.0,CL 50ABIS-KR 13B S 02,18,1
4412745,10/05/2015,20:00:00,2,1,4.0,2.0,CL 78-KR 81 02,10,1
4412460,10/05/2015,23:10:00,3,1,4.0,6.0,CL 38C-KR 87C S 41,8,1
4412588,11/05/2015,12:20:00,3,1,4.0,3.0,CL 63-KR 60 02,12,1
4412659,11/05/2015,12:30:00,3,1,4.0,10.0,CL 28-KR 3 SE 34,4,1
4412611,11/05/2015,13:45:00,3,1,4.0,10.0,KR 109A-CL 76C 02,10,1
4412634,11/05/2015,15:00:00,3,1,4.0,10.0,CL 122-KR 21 56,1,1
4412569,11/05/2015,15:20:00,3,1,4.0,10.0,KR 24-CL 73 62,12,10
4412623,11/05/2015,22:10:00,3,1,4.0,10.0,KR 15-CL 33 20,13,1
4412805,12/05/2015,00:00:00,3,1,4.0,8.0,AV AVENIDA CIRCUNVALAR-CL 70A 91,2,1
4412648,12/05/2015,02:30:00,3,1,4.0,10.0,CL 12A-KR 39 24,16,1
4412739,12/05/2015,05:20:00,3,1,4.0,10.0,KR 22A-CL 62 S 32,19,1
4412717,12/05/2015,07:40:00,3,1,4.0,10.0,KR 78-CL 59A S 35,7,10
4412821,13/05/2015,10:30:00,3,1,4.0,1.0,KR 64D-CL 110ABIS 24,10,2
4412825,13/05/2015,10:30:00,3,1,4.0,2.0,CL 64F-KR 74B 02,10,1
4412751,13/05/2015,17:45:00,1,1,4.0,1.0,AV AVENIDA DE LAS AMERICAS-AK 68 02,8,4
4412919,13/05/2015,19:50:00,3,1,4.0,2.0,KR 8-CL 18 ES 53,4,1
4412794,13/05/2015,21:06:00,3,1,4.0,1.0,AV AVENIDA DEL SUR-KR 59A S 50,7,1
4412905,14/05/2015,05:30:00,3,1,4.0,1.0,CL 26-KR 81B 29,10,1
4413131,15/05/2015,15:15:00,3,1,4.0,2.0,CL 25-KR 43 70,13,1
4412935,15/05/2015,22:15:00,2,1,4.0,10.0,KR 4-CL 58 23,2,1
4413063,16/05/2015,05:40:00,2,1,4.0,1.0,AV AVENIDA DEL SUR-KR 12 S 30,15,1
4413268,16/05/2015,08:15:00,3,1,4.0,5.0,AV AVENIDA BOYACA-CL 169B 02,11,1
4413009,16/05/2015,22:20:00,2,1,4.0,4.0,AC 80-KR 72 02,10,1
4416427,17/05/2015,06:40:00,3,1,4.0,2.0,KR 9-CL 124 30,1,1
4413222,19/05/2015,11:50:00,3,1,4.0,10.0,KR 6-CL 33 02,14,1
4413394,19/05/2015,19:40:00,3,1,4.0,6.0,KR 4A-CL 191A 22,1,1
4413397,19/05/2015,20:00:00,3,1,4.0,10.0,CL 68B-KR 14A S 02,5,10
4413176,19/05/2015,21:30:00,2,1,4.0,11.0,KR 36-CL 23A 55,13,1
4413386,20/05/2015,14:20:00,3,1,4.0,1.0,CL 37BISB-KR 3 SE 08,4,1
4413425,20/05/2015,15:20:00,3,1,4.0,2.0,KR 15A-CL 7 02,14,1
4413453,20/05/2015,17:00:00,3,1,4.0,6.0,DG 49-KR 86C S 41,7,1
4413404,20/05/2015,20:50:00,3,1,4.0,2.0,KR 93-CL 127D 01,11,1
4413514,21/05/2015,17:40:00,3,1,4.0,10.0,AC 26-KR 114 02,9,10
4413465,22/05/2015,02:40:00,2,1,4.0,6.0,AK 50-CL 36A S 02,16,1
4413430,22/05/2015,03:20:00,2,1,4.0,2.0,KR 93-CL 130 64,11,1
4413595,23/05/2015,03:18:00,1,1,4.0,11.0,AV AVENIDA DE LAS AMERICAS-TR 78C 02,8,1
4413650,23/05/2015,17:40:00,2,1,4.0,2.0,CL 138-KR 49 02,11,1
4413680,23/05/2015,19:05:00,3,1,4.0,10.0,CL 95-KR 98F 02,11,1
4413742,24/05/2015,04:30:00,3,1,4.0,1.0,KR 17-CL 145A 23,1,1
4413683,24/05/2015,07:30:00,3,1,4.0,2.0,CL 3-KR 27A 13,14,1
4413719,24/05/2015,08:30:00,3,1,4.0,10.0,CL 40C-KR 72R S 02,8,1
4413715,24/05/2015,21:30:00,3,1,4.0,10.0,CL 77-KR 14L S 02,5,1
4413679,24/05/2015,23:00:00,3,1,4.0,6.0,KR 13F-CL 52 S 28,6,1
4413738,25/05/2015,02:50:00,3,1,4.0,5.0,CL 17-KR 128 02,9,2
4413792,26/05/2015,01:00:00,3,1,4.0,1.0,KR 4-CL 58 23,2,1
4413930,26/05/2015,06:10:00,3,1,4.0,10.0,AK 70-CL 64C 02,10,1
4413935,26/05/2015,06:35:00,3,1,4.0,10.0,CL 129C-KR 57A 02,11,1
4414003,27/05/2015,08:12:00,3,1,4.0,6.0,DG 67B-KR 28 S 21,19,1
4414007,27/05/2015,10:30:00,3,1,4.0,10.0,KR 13-CL 135 ES 20,5,10
4414149,28/05/2015,12:50:00,3,1,4.0,10.0,CL 71B-KR 27B 02,12,1
4414275,29/05/2015,06:50:00,3,1,4.0,1.0,TR 44-CL 51 S 02,6,1
4414176,29/05/2015,10:50:00,2,1,4.0,11.0,AV AVENIDA PRIMERO DE MAYO-CL 35C S 29,8,1
4414193,29/05/2015,15:30:00,3,1,4.0,10.0,AC 162-KR 7 33,1,1
4414319,31/05/2015,02:05:00,3,1,4.0,4.0,CL 137-KR 58 02,11,1
4414502,31/05/2015,14:45:00,3,1,4.0,6.0,CL 132C-KR 107B 90,11,2
4414204,31/05/2015,15:40:00,1,1,4.0,4.0,AV AVENIDA CIRCUNVALAR-DG 60BIS 02,2,4
4414466,31/05/2015,16:25:00,3,1,4.0,10.0,CL 73A-KR 80I S 28,7,1
4414330,31/05/2015,16:44:00,3,1,4.0,10.0,CL 31A-KR 1A S 20,4,1
4414373,01/06/2015,06:20:00,2,1,4.0,10.0,AV AVENIDA BOYACA-CL 65A S 02,19,1
4414518,01/06/2015,06:40:00,3,1,4.0,6.0,CL 108-KR 8A SE 11,5,10
4414498,01/06/2015,08:00:00,3,1,4.0,2.0,KR 7-CL 7 02,17,1
4414489,01/06/2015,10:00:00,3,1,4.0,10.0,CL 12D-KR 54 S 02,18,1
4414477,01/06/2015,13:00:00,2,1,4.0,1.0,KR 3-CL 7 ES 54,4,1
4414482,01/06/2015,16:40:00,3,1,4.0,10.0,KR 3B-CL 48R S 28,18,1
4414581,01/06/2015,21:15:00,3,1,4.0,10.0,CL 81-KR 8C S 43,5,1
4415016,02/06/2015,07:30:00,3,1,4.0,1.0,AV AVENIDA CARACAS-CL 11 02,3,1
4414593,02/06/2015,11:10:00,3,1,4.0,5.0,AV AVENIDA CIUDAD DE CALI-CL 72 02,10,2
4414621,02/06/2015,13:00:00,3,1,4.0,10.0,KR 56-CL 19 02,16,1
4414533,02/06/2015,21:15:00,1,1,4.0,1.0,AK 30-CL 39A 80,13,1
4414710,03/06/2015,05:40:00,3,1,4.0,1.0,CL 93-KR 11 19,2,1
4414711,03/06/2015,14:30:00,3,1,4.0,10.0,DG 5A-KR 73A S 66,8,1
4414808,03/06/2015,19:50:00,3,1,4.0,10.0,KR 106-CL 13 02,9,1
4414713,03/06/2015,22:20:00,1,1,4.0,10.0,AV AVENIDA CIUDAD DE CALI-CL 11 02,8,1
4414715,04/06/2015,01:20:00,3,1,4.0,6.0,KR 35A-CL 53A S 02,6,1
4414819,04/06/2015,05:45:00,3,1,4.0,2.0,KR 38-CL 34A S 02,4,1
4414807,04/06/2015,09:40:00,3,1,4.0,2.0,CL 78ABIS-KR 18M S 03,19,1
4414838,04/06/2015,13:10:00,3,1,4.0,7.0,AK 30-CL 53 82,13,10
4414825,04/06/2015,13:15:00,3,1,4.0,6.0,CL 36H-KR 7 SE 20,4,1
4414862,04/06/2015,19:30:00,3,1,4.0,10.0,AV AVENIDA DEL SUR-AV AVENIDA CIUDAD DE VILLAVICENCIO 02,7,4
4414757,05/06/2015,01:20:00,2,1,4.0,5.0,AV AVENIDA CIUDAD DE CALI-CL 75 02,10,1
4414909,05/06/2015,03:50:00,3,1,4.0,6.0,CL 96-KR 9 35,2,1
4415020,05/06/2015,13:30:00,3,1,4.0,10.0,KR 59-CL 43 05,13,1
4414860,06/06/2015,01:20:00,1,1,4.0,1.0,KR 13D-CL 78 ES 21,5,12
4414894,06/06/2015,01:30:00,2,1,4.0,1.0,TR 4-CL 43 95,2,5
4415128,06/06/2015,08:00:00,3,1,4.0,1.0,AC 63-KR 20 02,12,2
4415135,06/06/2015,21:20:00,3,1,4.0,2.0,KR 4I-CL 56 S 41,5,1
4415084,07/06/2015,19:45:00,3,1,4.0,2.0,AK 30-CL 92 02,13,1
4415029,08/06/2015,00:10:00,3,1,4.0,3.0,CL 83A-KR 114 87,10,1
4414916,08/06/2015,02:50:00,1,1,4.0,1.0,CL 26-KR 19B 95,14,1
4415045,08/06/2015,06:15:00,3,1,4.0,1.0,KR 58-CL 138 36,11,1
4415054,08/06/2015,16:30:00,3,1,4.0,2.0,KR 10-CL 4 02,3,2
4415038,08/06/2015,16:50:00,3,1,4.0,5.0,AV AVENIDA CIUDAD DE VILLAVICENCIO-TR 33 02,19,1
4415192,08/06/2015,19:10:00,3,1,4.0,10.0,CL 26-KR 51D S 65,16,10
4415033,08/06/2015,19:50:00,3,1,4.0,10.0,CL 163-KR 95 19,11,1
4415036,09/06/2015,01:36:00,2,1,4.0,1.0,AK 68-CL 23 55,9,1
4415213,09/06/2015,15:00:00,3,1,4.0,2.0,KR 25-CL 24A 02,14,2
4421784,10/06/2015,04:50:00,3,1,4.0,10.0,KR 92-CL 74 S 02,7,2
4415278,10/06/2015,10:30:00,3,1,4.0,2.0,KR 68C-CL 22B 02,9,1
4415287,10/06/2015,15:30:00,3,1,4.0,2.0,KR 7-CL 1 E 18,3,1
4415327,11/06/2015,01:00:00,3,1,4.0,6.0,CL 146-KR 92 02,11,2
4415351,11/06/2015,05:30:00,2,1,4.0,9.0,AK 9-CL 170 02,1,2
4415450,11/06/2015,11:50:00,2,1,4.0,10.0,KR 72I-CL 42F S 02,8,2
4415437,12/06/2015,03:50:00,3,1,4.0,5.0,KR 24-CL 25 S 02,18,10
4415656,12/06/2015,07:50:00,3,1,4.0,10.0,KR 13C-CL 54 S 02,18,1
4415448,12/06/2015,08:19:00,2,1,4.0,6.0,KR 21-CL 42 S 67,18,1
4415671,12/06/2015,11:00:00,3,1,4.0,10.0,KR 9-CL 20 12,3,1
4415689,12/06/2015,13:00:00,3,1,4.0,10.0,TR 28-DG 71 S 02,19,10
4415785,13/06/2015,03:15:00,3,1,4.0,6.0,CL 3A-KR 71D S 02,8,1
4415617,14/06/2015,10:20:00,3,1,4.0,10.0,CL 22C-KR 68F 89,9,1
4415600,14/06/2015,17:39:00,2,1,4.0,10.0,TR 87-AC 58D S 02,7,1
4415694,15/06/2015,02:57:00,2,1,4.0,2.0,AV AVENIDA PRIMERO DE MAYO-CL 52 S 18,16,1
4415675,15/06/2015,15:30:00,3,1,4.0,6.0,CL 9-KR 9 95,17,1
4415548,15/06/2015,20:15:00,2,1,4.0,1.0,AV AVENIDA BOYACA-CL 74 02,10,1
4415848,16/06/2015,11:30:00,3,1,4.0,10.0,AC 26-KR 86 02,10,10
4415737,16/06/2015,13:30:00,3,1,4.0,10.0,KR 47A-CL 12A 61,16,1
4415796,16/06/2015,16:30:00,3,1,4.0,6.0,KR 48C-CL 68D S 02,19,1
4416343,16/06/2015,22:00:00,2,1,4.0,1.0,KR 54D-CL 187 02,11,2
4415835,17/06/2015,08:00:00,1,1,4.0,10.0,CL 73-KR 94A S 95,7,1
4415844,17/06/2015,09:50:00,3,1,4.0,10.0,TR 5BIS-CL 2 E 53,3,1
4415889,17/06/2015,10:00:00,3,1,4.0,6.0,CL 128-KR 86B 02,11,1
4415896,17/06/2015,10:30:00,3,1,4.0,1.0,AV AVENIDA BOYACA-KR 61 S 32,19,1
4416287,17/06/2015,19:10:00,3,1,4.0,6.0,KR 5-CL 122 71,1,1
4415875,17/06/2015,23:20:00,3,1,4.0,6.0,KR 3-CL 48R S 70,18,1
4416003,18/06/2015,09:20:00,3,1,4.0,6.0,CL 131B-KR 153 35,11,1
4416025,19/06/2015,23:00:00,2,1,4.0,7.0,CL 13-KR 60 07,16,1
4416047,19/06/2015,23:10:00,3,1,4.0,10.0,KR 87C-CL 34A S 11,8,1
4416161,20/06/2015,09:30:00,3,1,4.0,2.0,KR 100BIS-CL 128C 17,11,1
4416617,20/06/2015,16:30:00,3,1,4.0,10.0,CL 127-KR 70 02,11,1
4416121,21/06/2015,08:33:00,2,1,4.0,2.0,AV AVENIDA PRIMERO DE MAYO-CL 52 S 46,8,1
4416304,21/06/2015,11:00:00,3,1,4.0,8.0,KR 68B-CL 24 39,9,10
4416131,21/06/2015,14:50:00,2,1,4.0,1.0,AV AVENIDA BOYACA-CL 36A S 02,6,1
4416138,21/06/2015,23:15:00,2,1,4.0,10.0,AC 26-KR 86 02,9,1
4416356,22/06/2015,06:30:00,3,1,4.0,10.0,KR 18L-CL 68A S 42,19,1
4416354,22/06/2015,19:40:00,3,1,4.0,2.0,TR 80H-CL 68A S 02,7,1
4416265,22/06/2015,22:35:00,1,1,4.0,10.0,KR 1-CL 67ABIS S 02,5,1
4416336,23/06/2015,02:10:00,2,1,4.0,1.0,AC 26-KR 71 02,10,1
4416421,23/06/2015,02:20:00,2,1,4.0,1.0,AV AVENIDA BOYACA-DG 69B S 02,5,1
4416401,23/06/2015,09:14:00,3,1,4.0,2.0,KR 34-CL 63 S 14,19,1
4416490,24/06/2015,05:25:00,3,1,4.0,10.0,KR 68A-CL 37 S 43,8,1
4417634,24/06/2015,07:10:00,2,1,4.0,10.0,TR 33-DG 30 S 02,15,1
4416509,24/06/2015,09:50:00,3,1,4.0,10.0,CL 23-KR 5 95,3,1
4416478,24/06/2015,13:20:00,3,1,4.0,10.0,CL 22C-KR 69F 02,9,10
4416507,25/06/2015,01:25:00,3,1,4.0,6.0,AV AVENIDA DE LAS AMERICAS-CL 78C 59,8,1
4416555,25/06/2015,06:10:00,2,1,4.0,2.0,KR 2C-CL 65 ES 02,5,1
4416652,25/06/2015,18:15:00,3,1,4.0,2.0,CL 43-KR 11D S 24,18,1
4416618,25/06/2015,22:00:00,3,1,4.0,6.0,KR 2-CL 77 S 11,5,1
4416688,26/06/2015,15:00:00,3,1,4.0,10.0,KR 6-CL 17 S 63,4,10
4416740,27/06/2015,05:20:00,2,1,4.0,1.0,AK 68-CL 53 02,13,2
4416780,27/06/2015,10:15:00,3,1,4.0,2.0,KR 17-CL 48 02,13,1
4416709,27/06/2015,11:20:00,2,1,4.0,1.0,CL 130A-KR 159 02,10,1
4416825,27/06/2015,15:30:00,3,1,4.0,4.0,KR 5A-CL 87 19,2,1
4416772,27/06/2015,19:00:00,3,1,4.0,1.0,CL 45A-KR 50A S 91,15,11
4416870,27/06/2015,20:10:00,3,1,4.0,10.0,AV AVENIDA BOYACA-CL 70 S 02,19,1
4416697,27/06/2015,23:40:00,2,1,4.0,1.0,AK 68-CL 23A 02,9,1
4416878,28/06/2015,16:30:00,3,1,4.0,2.0,CL 97C-KR 2B SE 02,5,1
4416700,28/06/2015,17:30:00,2,1,4.0,3.0,AC 235-KR 45 52,11,1
4416930,28/06/2015,20:30:00,3,1,4.0,10.0,KR 149B-CL 134A 58,11,1
4416699,29/06/2015,03:00:00,2,1,4.0,1.0,CL 143A-KR 118 02,11,2
4419922,29/06/2015,15:15:00,3,1,4.0,1.0,CL 13B-KR 100 65,9,10
4416943,29/06/2015,17:00:00,3,1,4.0,1.0,AK 45-CL 152 02,1,1
4416916,29/06/2015,17:15:00,3,1,4.0,10.0,KR 45C-CL 91 S 40,8,2
4416957,30/06/2015,07:00:00,3,1,4.0,8.0,AK 30-CL 19 02,14,1
4416931,30/06/2015,16:00:00,3,1,4.0,2.0,DG 3C-KR 8 85,3,1
4416973,30/06/2015,22:50:00,2,1,4.0,11.0,AK 30-CL 59 71,13,1
4417054,01/07/2015,15:30:00,3,1,4.0,2.0,TR 80G-CL 65I S 42,7,1
4417055,02/07/2015,02:25:00,3,1,4.0,6.0,KR 26-CL 61D 19,13,1
4417129,02/07/2015,14:10:00,3,1,4.0,10.0,DG 23-KR 68F 02,9,10
4417280,03/07/2015,06:00:00,3,1,4.0,10.0,CL 5-KR 12A 22,14,10
4417279,03/07/2015,18:13:00,3,1,4.0,6.0,CL 12DBIS-KR 1A 34,17,1
4417361,03/07/2015,20:00:00,3,1,4.0,1.0,CL 63C-KR 26 02,12,1
4417324,04/07/2015,02:15:00,3,1,4.0,10.0,CL 32C-KR 7A SE 22,4,1
4417355,04/07/2015,03:00:00,3,1,4.0,11.0,AK 13-CL 45 80,2,1
